state,district,scenario,year,climate_confidence,confidence_class,annual_rainfall,annual_rainfall_change_pct,rx1day,rx3day,rain_p95,rain_p99,cdd,cwd,spi3,spi6,temperature_anomaly,mean_temperature,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,soil_moisture_deficit,water_availability_index,predicted_sm_anomaly,ag_stress_score,ag_stress_class,flood_hazard_score,flood_hazard_class,drought_hazard_score,drought_hazard_class,overall_risk_score,overall_risk_class,risk_rank
BIHAR,GAYA,ssp585,2030,,Low Confidence,1133.9690596654807,1.89,57.617577626233995,95.06900308328609,18.386550770277246,35.42120465217379,62.91035508296582,20.90461994669357,0.3110950558758904,0.27998555028830135,0.6069482326507682,25.94619611501695,48.1,6.2,1.0,0.0,1.0089,0.00012039114,0.0,Low,20.27,Low,1.49,Low,7.62,Low Risk,79
BIHAR,GOPALGANJ,ssp585,2030,,Low Confidence,1034.1338654018011,1.6,74.82103535578393,123.45470833704348,15.314004509460872,36.72535350029316,73.42903522299414,14.256967313341462,-0.6051637650707149,-0.5446473885636434,0.632389730215084,25.947379525502534,48.1,6.2,1.0,0.0006248825,1.011,-0.0006248825,4.81,Low,21.77,Low,56.55,High,28.86,Moderate Risk,11
BIHAR,JAMUI,ssp585,2030,,Low Confidence,1232.478715927536,3.45,72.0690162941028,118.9138768852696,18.175444570068386,40.346176478008424,61.68766010610575,13.721234513830499,0.04161183225200841,0.037450649026807566,0.7589224470986224,26.696755497985414,70.4,11.3,2.1,0.0040349774,1.0147,-0.0040349774,31.03,Moderate,22.72,Low,15.69,Low,22.75,Low Risk,21
BIHAR,JEHANABAD,ssp585,2030,,Low Confidence,1013.1837070855021,3.15,66.11439403687591,109.08875016084524,16.77233710384671,36.29775118390049,64.7272207152252,15.512160329429676,-0.02611747397499986,-0.023505726577499875,,,33.3,3.6,0.5,0.00031252202,1.022,-0.00031252202,2.4,Low,18.96,Low,5.26,Low,9.2,Low Risk,76
BIHAR,KAIMUR (BHABUA),ssp585,2030,,Low Confidence,1068.1491636957894,-0.59,57.216467963922625,94.40717214047233,16.721638171590335,33.566041518398706,67.0465242406409,28.522240643985228,0.0846229530093241,0.0761606577083917,,,33.3,3.6,0.5,0.0,0.9886,0.000767257,0.0,Low,25.77,Moderate,2.59,Low,9.93,Low Risk,73
BIHAR,KATIHAR,ssp585,2030,,Low Confidence,1533.6094961242027,3.04,65.01643917599517,107.27712464039203,21.40830173516132,41.318172997035084,61.99068908968155,20.512010663102224,-0.009741341606624097,-0.008767207445961689,0.8568997244040297,26.64083750645321,68.5,10.8,1.9,0.0,1.0152,0.0014497442,0.0,Low,27.88,Moderate,2.05,Low,10.48,Low Risk,65
BIHAR,KHAGARIA,ssp585,2030,,Low Confidence,1237.6686927405415,5.53,74.53066291239705,122.97559380545512,17.53519991776501,37.352665948486234,65.31345514635883,19.05285032310052,-0.016453663190272715,-0.014808296871245444,0.7667446527216264,26.55645162794326,65.8,10.1,1.8,0.0,1.0345,0.00083370093,0.0,Low,28.01,Moderate,3.49,Low,11.02,Low Risk,61
BIHAR,KISHANGANJ,ssp585,2030,,Low Confidence,2185.1456885451394,5.25,86.97396619323266,143.50704421883387,29.421278745675842,53.067886474289836,63.44299684844337,32.022490589169365,-1.4840438684540884,-1.3356394816086796,,,33.3,3.6,0.5,0.0045981975,1.0251,-0.0045981975,35.36,Moderate,60.49,High,68.19,High,55.65,High Risk,4
BIHAR,LAKHISARAI,ssp585,2030,,Low Confidence,1169.1830521842835,5.59,67.55732949663977,111.4695936694556,18.26058641200886,37.52425836203809,62.56951512805465,17.593536133254553,0.09177193762875308,0.08259474386587778,,,33.3,3.6,0.5,0.0,1.0401,0.0023447857,0.0,Low,23.19,Low,1.4,Low,8.61,Low Risk,77
BIHAR,MADHEPURA,ssp585,2030,,Low Confidence,1343.075045048311,5.11,69.92099212883711,115.36963701258124,18.81044043463381,40.81416116460605,64.99340542558531,16.83732084603177,-0.3122271315739062,-0.2810044184165156,,,33.3,3.6,0.5,0.003648011,1.0258,-0.003648011,28.05,Moderate,25.12,Moderate,41.06,Moderate,31.58,Moderate Risk,10
BIHAR,MADHUBANI,ssp585,2030,,Low Confidence,1305.851075316642,6.52,75.33336830926521,124.30005771028759,19.312641233859043,38.695844163989904,73.1670761614296,21.759309994799736,0.09210845092794288,0.0828976058351486,0.6954428944322857,26.14881186617746,53.6,7.4,1.2,0.00565145,1.0357,-0.00565145,43.46,Moderate,32.73,Moderate,24.59,Low,33.1,Moderate Risk,9
BIHAR,MUNGER,ssp585,2030,,Low Confidence,1231.120639573933,4.93,76.81938483479955,126.75198497741926,17.401558880333372,40.37410706501633,63.76641540188903,20.391183321566533,0.05447149746787929,0.04902434772109136,,,33.3,3.6,0.5,0.0,1.0331,0.0025947387,0.0,Low,31.38,Moderate,1.72,Low,11.58,Low Risk,58
BIHAR,MUZAFFARPUR,ssp585,2030,,Low Confidence,1072.8732720026953,4.65,72.40517671835241,119.46854158528147,16.156070153185112,35.13984670030381,68.94579044644352,16.158084987768788,-0.36815752401216817,-0.3313417716109514,,,33.3,3.6,0.5,0.0,1.0383,0.0035446656,0.0,Low,22.39,Low,33.61,Moderate,19.6,Low Risk,26
BIHAR,NALANDA,ssp585,2030,,Low Confidence,1045.8361995087475,5.32,55.18625623944709,91.0573227950877,16.545987687604462,33.918921540518674,66.33050449381912,18.006626864144035,-0.055667717015282364,-0.05010094531375413,,,33.3,3.6,0.5,0.0,1.0377,0.001589066,0.0,Low,14.35,Low,7.02,Low,7.48,Low Risk,80
BIHAR,NAWADA,ssp585,2030,,Low Confidence,1145.8328583138255,3.79,63.60469062422476,104.94773952997085,17.37543182096372,36.85165174203007,62.922447283695455,15.086031089166097,0.19862485968888297,0.17876237371999468,,,33.3,3.6,0.5,0.0,1.0247,0.0015325696,0.0,Low,17.7,Low,1.49,Low,6.72,Low Risk,84
BIHAR,PASHCHIM CHAMPARAN,ssp585,2030,,Low Confidence,1442.1754632034765,3.29,82.40447215670164,135.9673790585577,21.042635069289634,44.504425614020846,69.21964989965616,19.820951951940803,-0.003388449283937431,-0.003049604355543688,0.6746807422902983,25.91994333532123,47.4,6.1,1.0,0.0,1.021,0.0026760222,0.0,Low,37.72,Moderate,3.46,Low,14.41,Low Risk,43
BIHAR,PATNA,ssp585,2030,,Low Confidence,1021.628200412135,4.77,54.99561576637093,90.74276601451203,15.055166145771832,32.8690814795242,73.79706894651127,19.287980984617437,-0.18417895683156071,-0.16576106114840466,0.6301225251621816,26.231410088804047,55.9,7.9,1.3,0.00088018,1.0338,-0.00088018,6.77,Low,14.15,Low,22.83,Low,14.97,Low Risk,40
BIHAR,PURBA CHAMPARAN,ssp585,2030,,Low Confidence,1214.0619326981978,3.07,70.46450016236645,116.26642526790464,17.92715945099013,41.80449183480336,70.42063927676732,16.840804048937436,-0.48698429345365285,-0.43828586410828757,0.632389730215084,25.947379525502534,48.1,6.2,1.0,0.0,1.0183,0.0009992283,0.0,Low,25.09,Moderate,43.86,Moderate,24.13,Low Risk,20
BIHAR,PURNIA,ssp585,2030,,Low Confidence,1553.6618825802618,4.5,66.78633342444562,110.19745015033526,22.378671765473644,40.17051208060723,59.26249901397648,27.241336315991475,-0.09455796862740648,-0.08510217176466583,0.8568997244040297,26.64083750645321,68.5,10.8,1.9,0.0,1.0256,0.0013371984,0.0,Low,35.79,Moderate,8.35,Low,15.45,Low Risk,37
BIHAR,ROHTAS,ssp585,2030,,Low Confidence,1070.553038285227,-0.13,54.03037986178957,89.15012677195278,15.753694681647008,33.649113959034025,66.41461690091506,32.1474329977239,0.13775816200618776,0.123982345805569,,,33.3,3.6,0.5,0.0,0.993,0.0005095494,0.0,Low,26.84,Moderate,2.43,Low,10.24,Low Risk,69
BIHAR,SAHARSA,ssp585,2030,,Low Confidence,1289.7925177619768,5.74,74.66017498285052,123.18928872170335,18.81242006754882,38.70464185120758,64.80148621834631,17.557715694667188,-0.26689687431877823,-0.24020718688690043,,,33.3,3.6,0.5,0.0060733473,1.0279,-0.0060733473,46.7,Moderate,27.91,Moderate,45.99,Moderate,39.88,Moderate Risk,8
BIHAR,SAMASTIPUR,ssp585,2030,,Low Confidence,1134.2163169184169,5.93,65.8531858764291,108.657756696108,16.68963153626306,36.92158894933709,65.08135901031824,18.253569967648225,-0.06783302731503854,-0.06104972458353469,,,33.3,3.6,0.5,0.0,1.0449,0.0020832864,0.0,Low,21.6,Low,7.69,Low,10.25,Low Risk,68
BIHAR,SARAN,ssp585,2030,,Low Confidence,978.3803146238293,2.63,67.69107179278983,111.6902684581032,14.222346309364626,34.11117812388658,72.7916904936433,14.491004962244268,-0.6346284361381194,-0.5711655925243074,,,33.3,3.6,0.5,0.0,1.0231,0.00060615956,0.0,Low,16.45,Low,54.13,High,24.7,Low Risk,18
BIHAR,SHEIKHPURA,ssp585,2030,,Low Confidence,1098.4428894825471,5.79,56.42923060807752,93.1082305033279,17.57784767346518,36.682229388121975,65.18016460061911,19.263588090023532,0.07493204040715405,0.06743883636643865,,,33.3,3.6,0.5,0.0,1.0395,0.0018148946,0.0,Low,17.79,Low,2.1,Low,6.96,Low Risk,83
BIHAR,SHEOHAR,ssp585,2030,,Low Confidence,1152.203557913419,4.09,75.09030369604056,123.89900109846693,17.218348006527734,41.09282514625908,73.70599281652741,13.023960424200373,-0.04303994479139022,-0.038735950312251195,,,33.3,3.6,0.5,0.0,1.0274,0.002196663,0.0,Low,23.3,Low,7.94,Low,10.93,Low Risk,62
BIHAR,SITAMARHI,ssp585,2030,,Low Confidence,1250.390237659232,5.17,70.2639580402601,115.93553076642917,19.385297574481516,39.33132445042844,71.80459593566475,17.16873053547424,0.019096875304395994,0.017187187773956395,0.7373498506016276,26.325829568174157,58.7,8.5,1.4,0.0,1.0302,0.00080668787,0.0,Low,25.62,Moderate,3.87,Low,10.32,Low Risk,67
BIHAR,SIWAN,ssp585,2030,,Low Confidence,986.3985979018381,1.39,72.19538342391814,119.12238264946494,14.948276508911809,33.88303375566642,74.24362367348724,14.486358203146985,-0.7021655966591009,-0.6319490369931909,,,33.3,3.6,0.5,5.3089385e-05,1.0098,-5.3089385e-05,0.41,Low,19.44,Low,54.71,High,26.08,Moderate Risk,14
BIHAR,SUPAUL,ssp585,2030,,Low Confidence,1463.4839422387627,7.03,76.87082418339406,126.8368599026002,21.512039409949246,42.67221837129716,74.30850477168295,26.170039760043085,-0.19624141490691344,-0.17661727341622208,0.6954428944322857,26.14881186617746,53.6,7.4,1.2,0.0,1.0432,0.0012858461,0.0,Low,40.57,Moderate,20.8,Low,21.48,Low Risk,23
BIHAR,VAISHALI,ssp585,2030,,Low Confidence,1018.6801917835462,5.64,60.93044452361892,100.53523346397121,15.752327220945538,35.91106165259999,67.82068607822984,12.952761819918535,-0.5007019729641711,-0.4506317756677539,0.6301225251621816,26.231410088804047,55.9,7.9,1.3,0.0,1.0579,0.008279456,0.0,Low,12.7,Low,44.3,Moderate,19.95,Low Risk,25
MAHARASHTRA,AHILYANAGAR,ssp585,2030,,Low Confidence,1108.1083370923516,4.32,67.71628403379583,111.73186865576311,16.758538032796995,36.08894156553991,84.65534449224263,18.017533281069042,1.666008832195419,1.4994079489758771,0.5473962287108194,26.669185396035523,69.4,11.0,2.0,0.00048117898,1.0362,-0.00048117898,3.7,Low,22.24,Low,9.04,Low,12.06,Low Risk,56
MAHARASHTRA,AKOLA,ssp585,2030,,Low Confidence,1140.6285505627714,5.76,95.16569591496213,157.0233982596875,16.379476399225705,38.56824858039877,78.64075752392327,17.35602098145568,1.5688495982807942,1.411964638452715,0.5567127658261264,27.53642504347696,101.6,20.5,4.4,0.0,1.0509,0.0035005345,0.0,Low,37.6,Moderate,5.7,Low,15.16,Low Risk,39
MAHARASHTRA,AMRAVATI,ssp585,2030,,Low Confidence,1198.8599923732663,6.51,95.51370477037372,157.59761287111664,16.714445981679088,38.584528774364514,71.84204663437593,21.216866004981817,1.1959774233162401,1.0763796809846162,0.5620101286305321,26.801019439432356,73.9,12.2,2.3,0.0,1.0539,0.003105187,0.0,Low,41.8,Moderate,3.88,Low,15.99,Low Risk,34
MAHARASHTRA,BEED,ssp585,2030,,Low Confidence,925.1817953333593,3.66,48.729408233488066,80.4035235852553,15.123278626763904,29.578695264769628,70.12146436801007,16.24783155948713,0.7976392823632437,0.7178753541269194,,,33.3,3.6,0.5,0.0021744182,1.0327,-0.0021744182,16.72,Low,6.75,Low,11.25,Low,11.32,Low Risk,60
MAHARASHTRA,BHANDARA,ssp585,2030,,Low Confidence,1506.8926310593308,5.45,93.01588520549376,153.4762105890647,23.392017202903716,50.252445019553285,60.84599198546944,15.65232186795473,0.5865966598866298,0.5279369938979668,0.5647395908832558,26.239441410700483,56.1,7.9,1.3,0.0,1.0442,0.0019553525,0.0,Low,42.96,Moderate,0.94,Low,15.36,Low Risk,38
MAHARASHTRA,BULDHANA,ssp585,2030,,Low Confidence,1063.4363550734788,3.97,84.17864203827637,138.894759363156,15.76090190312436,34.326598938972566,81.66071375519918,17.423234503008654,1.092557630201762,0.983301867181586,0.5870864517159078,27.584104639954052,103.5,21.2,4.6,0.0,1.0362,0.0016202232,0.0,Low,29.79,Moderate,6.5,Low,12.7,Low Risk,52
MAHARASHTRA,CHANDRAPUR,ssp585,2030,,Low Confidence,1467.7092624691304,5.93,80.67596452598706,133.11534146787864,22.65881911464009,50.324442133870164,64.91920457214331,17.463739349845085,0.5358544710306743,0.48226902392760684,0.5248515400621614,27.82420961989297,113.7,24.8,5.6,0.0,1.0443,0.00071362325,0.0,Low,37.23,Moderate,2.03,Low,13.74,Low Risk,47
MAHARASHTRA,CHHATRAPATI SAMBHAJI NAGAR,ssp585,2030,,Low Confidence,985.0927480444384,3.05,67.88766754504017,112.01465144931628,14.781133400950917,32.252422969780895,89.93744870231637,16.45820723224487,1.0474890073048657,0.9427401065743792,0.5599188599321672,27.16089350912307,86.8,15.8,3.2,0.0012710955,1.0294,-0.0012710955,9.77,Low,18.34,Low,13.29,Low,14.0,Low Risk,46
MAHARASHTRA,DHARASHIV,ssp585,2030,,Low Confidence,907.2806882044334,5.74,46.53950147153921,76.7901774280397,14.421594580919622,29.129657661313676,68.99246102648749,15.383365720408605,0.5837596668633502,0.5253837001770153,0.48486861189208524,27.20819717248283,88.6,16.4,3.3,0.0028716873,1.0479,-0.0028716873,22.08,Low,4.41,Low,13.46,Low,12.88,Low Risk,51
MAHARASHTRA,DHULE,ssp585,2030,,Low Confidence,1027.4266665843534,6.87,74.54386803392475,122.99738225597584,15.59965910173693,38.26973754007943,81.40613391197667,16.883148537693643,1.8817583403966427,1.6935825063569785,0.5052773813406717,27.370776649316163,94.9,18.3,3.8,0.0023047258,1.0536,-0.0023047258,17.72,Low,24.81,Low,14.74,Low,19.16,Low Risk,28
MAHARASHTRA,GADCHIROLI,ssp585,2030,,Low Confidence,1595.1389808961146,2.93,81.5200165900051,134.5080273735084,22.156428906271014,48.97885511388585,61.6253136607447,20.301438391481135,0.3381936619424009,0.30437429574816083,0.6022818942864838,27.521608209609997,101.0,20.3,4.4,0.00059808977,1.0184,-0.00059808977,4.6,Low,39.74,Moderate,3.3,Low,16.44,Low Risk,33
MAHARASHTRA,GONDIA,ssp585,2030,,Low Confidence,1547.2550394197315,4.55,90.67307109503142,149.61056730680184,22.373866541655204,52.143663257132346,59.50060419252874,14.93807744064867,0.3379856333566233,0.30418707002096096,0.5917816784647016,26.766193789905998,72.7,11.9,2.2,0.00079169386,1.0343,-0.00079169386,6.09,Low,40.76,Moderate,3.43,Low,17.29,Low Risk,32
MAHARASHTRA,HINGOLI,ssp585,2030,,Low Confidence,1081.0236432488975,4.5,68.40516761178904,112.86852655945191,17.083748596508542,35.90823452397249,81.11751344322899,17.84654522712995,0.4555434584793839,0.4099891126314455,,,33.3,3.6,0.5,0.0,1.0455,0.005231763,0.0,Low,22.64,Low,6.36,Low,10.15,Low Risk,70
MAHARASHTRA,JALGAON,ssp585,2030,,Low Confidence,1025.102788418256,4.67,82.91353929059409,136.80733982948024,14.725956666427697,33.07967516280121,78.83894226675517,17.75753508149156,1.044969763766333,0.9404727873896996,0.6006426241662723,27.239209674464327,89.8,16.7,3.4,0.00012270527,1.0399,-0.00012270527,0.94,Low,28.32,Moderate,6.19,Low,12.36,Low Risk,53
MAHARASHTRA,JALNA,ssp585,2030,,Low Confidence,1029.6732359252728,2.46,69.74291964000614,115.07581740601012,15.388513819992832,33.538098617203445,80.8684732839947,18.907049562605025,0.6994613473361011,0.6295152126024911,0.5804320534070329,27.53968039751053,101.7,20.5,4.4,0.0,1.0264,0.0005784483,0.0,Low,22.57,Low,6.29,Low,10.1,Low Risk,71
MAHARASHTRA,KOLHAPUR,ssp585,2030,,Low Confidence,1871.6563307232293,5.28,90.83271349474063,149.87397726632204,27.208901008609267,57.85479399682501,75.77344913979084,33.37801405814233,-0.18815791425832337,-0.16934212283249103,0.5825651446978342,26.95872753461203,79.4,13.7,2.6,0.005761585,1.0347,-0.005761585,44.3,Moderate,63.32,High,41.27,Moderate,49.9,Moderate Risk,6
MAHARASHTRA,LATUR,ssp585,2030,,Low Confidence,1011.7904386505741,7.24,56.12086571823763,92.5994284350921,15.39664604384067,31.476593548577313,66.34888966691219,15.868190568103822,0.6487880722014957,0.5839092649813462,0.4791942232185022,27.57455433342193,103.1,21.0,4.6,0.0016517405,1.0604,-0.0016517405,12.7,Low,11.3,Low,8.36,Low,10.69,Low Risk,64
MAHARASHTRA,MUMBAI,ssp585,2030,,Low Confidence,2861.8828414371415,4.29,178.64572482273155,294.76544595750704,48.625718396088466,108.14343428930133,134.9732203084416,29.5760237219733,,,,,33.3,3.6,0.5,0.0016160301,1.0317,-0.0016160301,12.43,Low,96.8,Very High,,Low,,Low Risk,105
MAHARASHTRA,MUMBAI SUBURBAN,ssp585,2030,,Low Confidence,2878.0563986446027,4.87,175.90568096305304,290.2443735890375,47.68668552156942,106.60531317172072,119.0876050858903,31.687653189657233,,,,,33.3,3.6,0.5,0.0019750092,1.0363,-0.0019750092,15.19,Low,98.86,Very High,,Low,,Low Risk,106
MAHARASHTRA,NAGPUR,ssp585,2030,,Low Confidence,1349.4854462820804,6.89,86.14768088843839,142.14367346592334,20.90226296644036,42.92947352331217,60.89632525692667,20.633382075620656,1.1365250884550926,1.0228725796095834,0.5426974952221031,26.28222373723985,57.4,8.2,1.4,0.0,1.0543,0.0023705924,0.0,Low,40.08,Moderate,0.95,Low,14.36,Low Risk,44
MAHARASHTRA,NANDED,ssp585,2030,,Low Confidence,1111.6226802531373,9.05,56.247371925351004,92.80816367682915,16.120524725598226,32.98562585379087,67.22607552378747,19.22954024994233,0.290497408573919,0.26144766771652705,0.5173791607221105,27.805133716265374,112.8,24.5,5.5,0.0,1.0759,0.0037015944,0.0,Low,15.58,Low,2.64,Low,6.38,Low Risk,88
MAHARASHTRA,NANDURBAR,ssp585,2030,,Low Confidence,1104.696090916893,7.98,82.76938987953706,136.56949330123615,16.416912838649562,42.7755540504954,88.72246257002115,18.81882620378272,1.13829326831015,1.0244639414791352,0.5052773813406717,27.370776649316163,94.9,18.3,3.8,0.00037224565,1.0613,-0.00037224565,2.86,Low,33.22,Moderate,9.73,Low,15.89,Low Risk,35
MAHARASHTRA,NASHIK,ssp585,2030,,Low Confidence,1395.3707909149305,6.85,89.3401189935333,147.41119633932993,20.533158528984735,48.41510183080779,93.90722182928087,21.94760658989172,0.9330040168763486,0.8397036151887138,0.5620917340119711,27.413838938872022,96.6,18.9,4.0,0.0,1.0521,0.00065735297,0.0,Low,44.48,Moderate,9.78,Low,18.99,Low Risk,29
MAHARASHTRA,PALGHAR,ssp585,2030,,Low Confidence,2501.2332594416907,6.74,138.2946053875384,228.18609888943837,40.58453434731192,93.96436326616424,122.08637451919031,34.32169678490172,-0.2361644792201288,-0.21254803129811592,0.600989811287991,27.06041984028287,83.1,14.7,2.9,0.0023693896,1.0478,-0.0023693896,18.22,Low,99.27,Very High,38.11,Moderate,53.55,High Risk,5
MAHARASHTRA,PARBHANI,ssp585,2030,,Low Confidence,1053.899056402076,4.4,55.63986601485033,91.80577892450303,17.215504018493554,32.64703411313492,66.43179430761619,18.080294730871508,0.6187520124526835,0.5568768112074153,0.5737777080800861,27.495256088839643,99.9,19.9,4.3,0.0,1.0419,0.003961613,0.0,Low,14.79,Low,2.43,Low,6.03,Low Risk,90
MAHARASHTRA,PUNE,ssp585,2030,,Low Confidence,1365.6212302970869,4.83,80.50558313936665,132.83421217995496,20.386053411925612,43.88803038619338,87.75058127360653,21.72467804595561,0.9025339051555089,0.8122805146399581,0.6150857104195773,26.536346146795513,65.1,10.0,1.8,0.0008660515,1.0338,-0.0008660515,6.66,Low,37.86,Moderate,11.25,Low,19.19,Low Risk,27
MAHARASHTRA,RAIGAD,ssp585,2030,,Low Confidence,2604.1831811898196,4.66,122.56744479443105,202.23628391081124,43.111996771355216,87.78131109457217,105.3041569982667,34.50854337974067,-1.2282729631997296,-1.1054456668797568,0.6352134870158459,26.793696386284314,73.6,12.1,2.3,0.0031617172,1.0321,-0.0031617172,24.31,Low,97.74,Very High,71.39,High,66.49,High Risk,3
MAHARASHTRA,RATNAGIRI,ssp585,2030,,Low Confidence,2799.167928181209,5.15,128.06109702813697,211.30081009642598,45.72304667459687,79.49251967235901,105.99135518943127,41.25678167193998,-0.8068457933626164,-0.7261612140263548,0.6278515418370596,27.10280900796255,84.7,15.2,3.0,0.007088422,1.0323,-0.007088422,54.51,High,99.82,Very High,85.53,Very High,81.23,Very High Risk,2
MAHARASHTRA,SANGLI,ssp585,2030,,Low Confidence,1149.4582249539562,5.01,54.634328700839625,90.14664235638537,16.884986902080886,36.68393676484158,74.90628688742608,20.037991924650004,1.7881148531802487,1.609303367862224,0.5843440453211592,26.7284641424815,71.4,11.5,2.1,0.004902699,1.0362,-0.004902699,37.7,Moderate,17.04,Low,22.35,Low,25.1,Moderate Risk,16
MAHARASHTRA,SATARA,ssp585,2030,,Low Confidence,1490.2427672916065,5.14,81.48727055255237,134.45399641171142,21.928382484883656,50.94686738599453,84.09817839650302,24.780340663083685,2.5696184083560545,2.312656567520449,0.6314131809605563,26.254553049140515,56.6,8.0,1.3,0.0025493237,1.0351,-0.0025493237,19.6,Low,44.48,Moderate,16.34,Low,27.17,Moderate Risk,12
MAHARASHTRA,SINDHUDURG,ssp585,2030,,Low Confidence,2796.0644747332585,5.48,125.2153662513023,206.6053543146488,41.93848564826436,76.53735960303219,87.4860334789753,48.16422855558628,-0.8219668250634385,-0.7397701425570946,0.6108547939194751,27.642769802941235,106.0,22.0,4.8,0.007475693,1.0341,-0.007475693,57.48,High,98.22,Very High,84.99,Very High,81.37,Very High Risk,1
MAHARASHTRA,SOLAPUR,ssp585,2030,,Low Confidence,822.5175936776772,4.75,43.13725255042176,71.1764667081959,12.397549372301523,27.180795182711464,70.46513726519326,15.480053678713649,0.7561235737740528,0.6805112163966476,0.5139089087645303,27.02210759719214,81.7,14.3,2.8,0.0030139305,1.0372,-0.0030139305,23.18,Low,3.07,Low,14.36,Low,13.05,Low Risk,50
MAHARASHTRA,THANE,ssp585,2030,,Low Confidence,2478.564185454692,5.82,134.8907709941426,222.5697721403353,40.80559025144029,84.39235859562945,93.58035524526974,29.779397950885976,0.4254849209373436,0.38293642884360923,0.600989811287991,27.06041984028287,83.1,14.7,2.9,0.0024757022,1.0424,-0.0024757022,19.04,Low,96.43,Very High,18.61,Low,45.98,Moderate Risk,7
MAHARASHTRA,WARDHA,ssp585,2030,,Low Confidence,1307.8814200832114,7.7,90.70279790290184,149.65961653978803,19.85878075420479,41.941818859755315,67.73268397793368,18.72669620563579,1.1386090179208077,1.0247481161287268,0.5233064850171616,28.01612392663958,122.0,28.0,6.6,0.0,1.0631,0.003838139,0.0,Low,39.8,Moderate,2.78,Low,14.9,Low Risk,41
MAHARASHTRA,WASHIM,ssp585,2030,,Low Confidence,1099.8009426011677,4.84,87.83304101238991,144.92451767044335,16.3945502743359,35.47676538080071,74.36041475898688,18.040225351003517,0.9697683578527269,0.8727915220674543,0.5567127658261264,27.53642504347696,101.6,20.5,4.4,0.0,1.0464,0.0058074603,0.0,Low,33.24,Moderate,4.55,Low,13.23,Low Risk,49
MAHARASHTRA,YAVATMAL,ssp585,2030,,Low Confidence,1223.677919602967,7.98,78.9188310628147,130.21607125364426,17.058831959729233,41.088451534497295,71.38865087209177,19.14137525376551,0.5276536199630131,0.4748882579667118,0.5131334357791666,27.909781743420513,117.4,26.2,6.1,0.0,1.0673,0.0055868113,0.0,Low,31.32,Moderate,3.76,Low,12.28,Low Risk,55
TELANGANA,ADILABAD,ssp585,2030,,Low Confidence,1247.617651153396,9.67,76.73611661057147,126.61459240744293,18.11585464159879,44.24607396707538,64.32171208192085,15.189448707435616,0.25447654918017787,0.2290288942621601,0.4754068215688278,28.14410199324292,127.8,30.3,7.3,0.0,1.0777,0.0011538888,0.0,Low,27.87,Moderate,1.87,Low,10.41,Low Risk,66
TELANGANA,BHADRADRI KOTHAGUDEM,ssp585,2030,,Low Confidence,1324.3398094442198,2.91,58.44965631463212,96.441932919143,19.813350857727418,40.76803149966857,65.58676779487448,18.663528531363546,0.40028265705959254,0.3602543913536333,0.5507238268852348,28.538155531883252,145.9,38.3,10.0,0.0045677954,1.0196,-0.0045677954,35.12,Moderate,21.08,Low,18.66,Low,24.45,Low Risk,19
TELANGANA,HANUMAKONDA,ssp585,2030,,Low Confidence,1152.2192582646335,7.84,68.62273984598008,113.22752074586712,17.584435993501632,38.34254462118204,57.708738033059284,12.071644194694365,0.5420963309062387,0.48788669781561483,,,33.3,3.6,0.5,0.0,1.0779,0.0033763128,0.0,Low,18.43,Low,0.1,Low,6.49,Low Risk,86
TELANGANA,HYDERABAD,ssp585,2030,,Low Confidence,975.3579498216644,5.55,68.42268270886044,112.89742646961972,15.006391722532728,33.05261692915392,64.73665038551188,10.413809719278268,,,,,33.3,3.6,0.5,0.0005429791,1.0553,-0.0005429791,4.18,Low,15.0,Low,,Low,,Low Risk,107
TELANGANA,JAGTIAL,ssp585,2030,,Low Confidence,1202.893395167192,9.72,73.44187114442323,121.17908738829833,17.213905924224292,40.69373529414324,57.990003418164235,13.648111036745128,0.4259507122002411,0.383355640980217,,,33.3,3.6,0.5,0.0,1.0892,0.008274529,0.0,Low,22.86,Low,0.17,Low,8.06,Low Risk,78
TELANGANA,JANGAON,ssp585,2030,,Low Confidence,1049.9734664361902,8.3,60.195940202056875,99.32330133339384,15.853495126112266,34.06663744448426,62.24562271928389,13.295191284247872,0.7428112332894597,0.6685301099605138,0.5101129571596907,28.708038663864148,154.0,42.2,11.4,0.0,1.0977,0.008065149,0.0,Low,12.16,Low,1.31,Low,4.71,Low Risk,98
TELANGANA,JAYASHANKAR BHUPALPALLI,ssp585,2030,,Low Confidence,1372.4024697233904,5.11,82.2662690027197,135.7393438544875,20.3333168897565,43.65792530652411,57.51012743603269,17.950785348607607,0.10519922794833449,0.09467930515350104,,,33.3,3.6,0.5,0.0,1.0393,0.0006023383,0.0,Low,35.08,Moderate,0.04,Low,12.29,Low Risk,54
TELANGANA,JOGULAMBA GADWAL,ssp585,2030,,Low Confidence,791.7707738153445,-0.28,47.36317633119376,78.1492409464697,11.575284057919339,23.71914711033392,70.45543440675698,11.982904062252945,0.3072224683398623,0.27650022150587605,,,33.3,3.6,0.5,0.006843021,1.0009,-0.006843021,52.62,High,0.1,Low,28.15,Moderate,25.67,Moderate Risk,15
